user_id,day,Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Deficit,Calorie_Target,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리
667,6,25,1.71,66.7,22.8104373995417,Normal Weight,Male,69.5,1,112,0,벌크업,22.810437399541744,23.767996990527003,1615.75,1615.75,250,1365.75,하체,스탠딩 고관절/힙 스트레칭,하체,18,59.4,스미스 머신 힙 쓰러스트,하체,18,120.60000000000001,와이드 스쿼트,하체,18,120.60000000000001,케틀벨 힙 쓰러스트,하체,18,120.60000000000001,72,421.20000000000005,베이글_플레인 베이글,124.29,63.39,14.91,1.37,323.15,도넛_미니찹쌀 도넛,141.38,100.99,8.07,12.92,565.51,피자_하와이안 피자 (L),81.6,28.04,13.94,8.29,242.36,도넛_미니찹쌀 도넛 (5개입),123.03,88.58,6.32,11.24,484.72,1615.74
667,7,25,1.71,66.7,22.8104373995417,Normal Weight,Male,69.5,1,112,0,벌크업,22.810437399541744,23.767996990527003,1615.75,1615.75,250,1365.75,하체,체어 스쿼트,하체,18,104.39999999999999,덤벨 레터럴 스텝업,하체,18,115.2,스미스 머신 덩키 킥,하체,18,102.60000000000001,런지 점프,하체,18,113.39999999999999,72,435.59999999999997,식빵_인생 식빵,120.13,58.62,11.29,4.81,323.15,도넛_미니찹쌀 도넛,141.38,100.99,8.07,12.92,565.51,피자_페퍼로니 피자,78.95,29.7,12.78,7.89,242.36,츄러스_쫀듸기,139.69,94.04,9.78,7.67,484.72,1615.74
668,1,36,1.75,70.1,22.8897959183673,Normal Weight,Male,54.2,2,477,0,저지방 고단백,22.889795918367344,17.697959183673472,1619.75,3239.5,250,2989.5,어깨,스키 로우,어깨,30,168.0,덤벨 익스터널 로테이션,어깨,30,162.0,리버스 그립 오버 헤드 프레스,어깨,30,165.0,밴드 숄더 인터널 로테이션,어깨,30,105.0,120,600.0,피자_치즈바이트 피자 (L),118.01,66.76,35.17,26.73,647.9,피자_치즈크러스트 피자 (L),197.53,92.5,76.88,50.65,1133.82,피자_골드핫치킨 피자 (L),130.98,53.19,27.3,18.18,485.93,피자_고르곤졸라 피자 (L),273.76,149.88,60.8,61.54,971.85,3239.4999999999995
668,2,36,1.75,70.1,22.8897959183673,Normal Weight,Male,54.2,2,477,0,저지방 고단백,22.889795918367344,17.697959183673472,1619.75,3239.5,250,2989.5,가슴,디클라인 푸쉬업,가슴,30,162.0,잭해머 푸쉬다운,가슴,30,168.0,해머스트렝스 인클라인 체스트 프레스,가슴,30,171.0,원 암 덤벨 벤치프레스,가슴,30,168.0,120,669.0,피자_치즈바이트 피자 (L),118.01,66.76,35.17,26.73,647.9,머핀_휘낭시에 로투스,211.93,142.93,14.79,54.21,1133.82,피자_아메리칸 미트볼 피자,99.78,55.34,26.86,17.27,485.92,스무디_쿠키 프라페,934.47,971.85,14.3,42.52,971.85,3239.49
668,3,36,1.75,70.1,22.8897959183673,Normal Weight,Male,54.2,2,477,0,저지방 고단백,22.889795918367344,17.697959183673472,1619.75,3239.5,250,2989.5,어깨,케이블 프론트 레이즈,어깨,30,162.0,패러럴 그립 펙 덱 리어 델트,어깨,30,165.0,스탠딩 덤벨 숄더 프레스,어깨,30,168.0,해머스트렝스 숄더프레스,어깨,30,171.0,120,666.0,피자_치즈크러스트 피자 (L),112.87,52.86,43.93,28.94,647.9,피자_아메리칸 미트볼 피자,232.82,129.12,62.67,40.3,1133.82,치즈빵_치즈 푸가스,149.98,69.44,16.8,15.6,485.92,약과,243.57,206.77,10.23,11.57,971.85,3239.49
668,4,36,1.75,70.1,22.8897959183673,Normal Weight,Male,54.2,2,477,0,저지방 고단백,22.889795918367344,17.697959183673472,1619.75,3239.5,250,2989.5,등,엎드려 등 스트레칭,등,30,96.0,랜드마인 로우,등,30,186.0,링 하이 로우,등,30,186.0,원 암 시티드 케이블 로우,등,30,177.0,120,645.0,피자_치즈크러스트 피자 (L),112.87,52.86,43.93,28.94,647.9,비스킷/쿠키/크래커_현미누룽지칩,281.35,245.7,22.51,6.56,1133.82,피자_아메리칸 미트볼 피자,99.78,55.34,26.86,17.27,485.92,피자_고르곤졸라 피자 (L),273.76,149.88,60.8,61.54,971.85,3239.49
668,5,36,1.75,70.1,22.8897959183673,Normal Weight,Male,54.2,2,477,0,저지방 고단백,22.889795918367344,17.697959183673472,1619.75,3239.5,250,2989.5,등,언더핸드 바벨 로우,등,30,192.0,플레이트 로디드 시티드 로우,등,30,192.0,해머 스트렝스 MTS 원 암 로우,등,30,192.0,링 풀업,등,30,192.0,120,768.0,피자_아메리칸 미트볼 피자,133.04,73.78,35.81,23.03,647.9,머핀_휘낭시에 로투스,211.93,142.93,14.79,54.21,1133.82,식빵_카야넛 쌀식빵,145.92,72.23,14.88,15.32,485.92,츄러스_오리지널 링츄,213.59,149.52,19.52,32.96,971.85,3239.49
668,6,36,1.75,70.1,22.8897959183673,Normal Weight,Male,54.2,2,477,0,저지방 고단백,22.889795918367344,17.697959183673472,1619.75,3239.5,250,2989.5,하체,폼롤러 햄스트링,하체,30,93.0,덤벨 스태거드 데드리프트,하체,30,201.0,시시 스쿼트 머신,하체,30,201.0,박스 점프,하체,30,189.0,120,684.0,피자_치즈바이트 피자 (L),118.01,66.76,35.17,26.73,647.9,피자_아메리칸 미트볼 피자,232.82,129.12,62.67,40.3,1133.82,피자_치즈 피자 (L),153.29,67.02,21.49,14.65,485.92,머핀_휘낭시에 약과,169.9,122.48,11.86,43.46,971.85,3239.49
668,7,36,1.75,70.1,22.8897959183673,Normal Weight,Male,54.2,2,477,0,저지방 고단백,22.889795918367344,17.697959183673472,1619.75,3239.5,250,2989.5,등,해머 스트렝스 MTS 프론트 풀다운,등,30,189.0,해머 스트렝스 MTS 원 암 프론트 풀다운,등,30,186.0,케이블 데드리프트,등,30,225.0,닐링 어퍼 백 로테이션,등,30,102.0,120,702.0,피자_고르곤졸라 피자 (L),182.51,99.92,40.53,41.03,647.9,피자_치즈바이트 피자 (L),206.53,116.83,61.54,46.78,1133.82,카스텔라,145.05,69.61,14.55,16.64,485.92,피자_치즈크러스트 피자 (L),169.31,79.29,65.9,43.41,971.85,3239.49
669,1,45,1.67,63.5,22.7688335903044,Normal Weight,Female,80.5,2,510,0,벌크업,22.76883359030442,28.864426834952848,1292.75,2585.5,250,2335.5,가슴,케이블 벤치 프레스,가슴,30,162.0,체스트 프레스 머신,가슴,30,171.0,해머 스트렝스 MTS 체스트 프레스,가슴,30,171.0,스탠딩 스트레이트 암 체스트 플라이,가슴,30,165.0,120,669.0,다식_송화,140.14,103.66,11.63,6.28,517.1,도넛_미니찹쌀 도넛 (5개입),229.68,165.37,11.81,20.99,904.92,베이글,126.74,67.78,12.67,7.39,387.82,산자,211.93,174.14,4.9,6.55,775.65,2585.49
669,2,45,1.67,63.5,22.7688335903044,Normal Weight,Female,80.5,2,510,0,벌크업,22.76883359030442,28.864426834952848,1292.75,2585.5,250,2335.5,등,밴드 어시스트 친 업,등,30,162.0,굿모닝,등,30,135.0,패러럴 그립 와이드 풀다운 리어 머신,등,30,177.0,벤치 풀 업,등,30,150.0,120,624.0,도넛_미니찹쌀 도넛 (4개입),131.58,94.92,6.58,12.22,517.1,도넛_미니찹쌀 도넛,226.23,161.6,12.92,20.68,904.92,베이글_어니언 베이글,133.27,77.54,13.33,2.43,387.82,약과,194.4,165.02,8.16,9.23,775.65,2585.49
669,3,45,1.67,63.5,22.7688335903044,Normal Weight,Female,80.5,2,510,0,벌크업,22.76883359030442,28.864426834952848,1292.75,2585.5,250,2335.5,등,해머 스트렝스 원 암 프론트 랫 풀다운,등,30,183.0,데드리프트,등,30,240.0,언더핸드 바벨 로우,등,30,192.0,리니어 로우 머신,등,30,180.0,120,795.0,츄러스_쫀듸기,149.02,100.32,10.43,8.18,517.1,스무디_쿠키 프라페,870.12,904.92,13.31,39.59,904.92,베이글_플레인 베이글,140.01,77.64,12.73,2.55,387.82,다식_송화,210.2,155.49,17.45,9.42,775.65,2585.49
669,4,45,1.67,63.5,22.7688335903044,Normal Weight,Female,80.5,2,510,0,벌크업,22.76883359030442,28.864426834952848,1292.75,2585.5,250,2335.5,,싸이클,유산소,30,240.0,백 익스텐션 머신,등,30,126.0,플러터 킥,코어,30,159.0,플레이트 백 익스텐션,등,30,129.0,120,654.0,츄러스_쫀듸기,149.02,100.32,10.43,8.18,517.1,산자,247.25,203.16,5.71,7.64,904.92,베이글_어니언 베이글,133.27,77.54,13.33,2.43,387.82,도넛_미니찹쌀 도넛 (5개입),196.87,141.74,10.12,17.99,775.65,2585.49
669,5,45,1.67,63.5,22.7688335903044,Normal Weight,Female,80.5,2,510,0,벌크업,22.76883359030442,28.864426834952848,1292.75,2585.5,250,2335.5,,덤벨 러시안 트위스트,코어,30,162.0,캡틴스 체어 레그 레이즈,코어,30,168.0,보수볼 크런치,코어,30,156.0,플랭크 잭,코어,30,162.0,120,648.0,비스킷/쿠키/크래커_약과 쿠키,114.4,89.76,5.29,14.08,517.1,도넛_미니찹쌀 도넛 (5개입),229.68,165.37,11.81,20.99,904.92,베이글_플레인 베이글(파베이크),129.28,70.03,10.77,6.46,387.83,다식_송화,210.2,155.49,17.45,9.42,775.65,2585.5
669,6,45,1.67,63.5,22.7688335903044,Normal Weight,Female,80.5,2,510,0,벌크업,22.76883359030442,28.864426834952848,1292.75,2585.5,250,2335.5,어깨,해머 스트렝스 원 암 숄더 프레스,어깨,30,171.0,비하인드 더 백 어깨 스트레칭,어깨,30,105.0,밴드 프론트 레이즈,어깨,30,156.0,오버헤드 프레스,어깨,30,180.0,120,612.0,도넛_미니찹쌀 도넛 (4개입),131.58,94.92,6.58,12.22,517.1,다식_송화,245.24,181.4,20.35,10.99,904.92,베이글_어니언 베이글,133.27,77.54,13.33,2.43,387.82,약과,194.4,165.02,8.16,9.23,775.65,2585.49
669,7,45,1.67,63.5,22.7688335903044,Normal Weight,Female,80.5,2,510,0,벌크업,22.76883359030442,28.864426834952848,1292.75,2585.5,250,2335.5,어깨,밴드 숄더 인터널 로테이션,어깨,30,105.0,힌두 푸쉬업,어깨,30,183.0,숄더 프레스 머신,어깨,30,177.0,플레이트 프론트 레이즈,어깨,30,159.0,120,624.0,다식_송화,140.14,103.66,11.63,6.28,517.1,도넛_미니찹쌀 도넛,226.23,161.6,12.92,20.68,904.92,베이글_어니언 베이글,138.51,72.02,15.24,4.16,387.82,도넛_미니찹쌀 도넛 (3개입),196.37,142.13,9.35,18.69,775.65,2585.49
670,1,27,1.74,68.2,22.5260932752015,Normal Weight,Male,78.0,3,196,1,벌크업,22.52609327520148,25.762980578676178,1639.5,4918.5,250,4668.5,등,스탠딩 등 스트레칭,등,27,89.1,팜 프레스 백,등,27,151.2,해머 스트렝스 MTS 프론트 풀다운,등,27,170.1,원 암 덤벨 로우,등,27,167.4,108,577.8,피자_아메리칸 미트볼 피자,201.99,112.02,54.38,34.96,983.7,츄러스_오리지널 링츄,378.35,264.84,34.58,58.38,1721.48,도넛_미니찹쌀 도넛 (5개입),187.25,134.82,9.62,17.11,737.78,스무디_쿠키 프라페,1418.8,1475.55,21.71,64.56,1475.55,4918.51
670,2,27,1.74,68.2,22.5260932752015,Normal Weight,Male,78.0,3,196,1,벌크업,22.52609327520148,25.762980578676178,1639.5,4918.5,250,4668.5,등,철봉 매달리기,등,27,86.4,로우 리어 델트 머신,등,27,156.6,백 펙 스트레칭,등,27,81.0,인클라인 덤벨 T 레이즈,등,27,94.5,108,418.5,도넛_미니찹쌀 도넛 (4개입),250.31,180.57,12.52,23.25,983.7,피자_아메리칸 미트볼 피자,353.49,196.04,95.16,61.19,1721.48,도넛_미니찹쌀 도넛 (3개입),186.78,135.19,8.89,17.78,737.78,츄러스_오리지널 링츄,324.3,227.01,29.64,50.04,1475.55,4918.51
670,3,27,1.74,68.2,22.5260932752015,Normal Weight,Male,78.0,3,196,1,벌크업,22.52609327520148,25.762980578676178,1639.5,4918.5,250,4668.5,,플랭크 레터럴 레이즈,어깨,27,148.5,플레이트 백 익스텐션,등,27,116.1,슬라이딩 레그 버드 독,등,27,113.4,댄스,스포츠,27,148.5,108,526.5,약과,246.54,209.29,10.35,11.71,983.7,츄러스_오리지널 링츄,378.35,264.84,34.58,58.38,1721.48,스무디_쿠키 프라페,709.4,737.78,10.85,32.28,737.78,피자_아메리칸 미트볼 피자,302.99,168.04,81.56,52.45,1475.55,4918.51
670,4,27,1.74,68.2,22.5260932752015,Normal Weight,Male,78.0,3,196,1,벌크업,22.52609327520148,25.762980578676178,1639.5,4918.5,250,4668.5,,바디 쏘우 플랭크,어깨,27,151.2,밸리 댄스,스포츠,27,135.0,베이직 토 터치,유산소,27,175.5,케이블 코어 로테이션,코어,27,148.5,108,610.2,도넛_미니찹쌀 도넛 (4개입),250.31,180.57,12.52,23.25,983.7,약과,431.45,366.26,18.12,20.49,1721.48,비스킷/쿠키/크래커_약과 쿠키,163.22,128.07,7.54,20.09,737.78,피자_아메리칸 미트볼 피자,302.99,168.04,81.56,52.45,1475.55,4918.51
670,5,27,1.74,68.2,22.5260932752015,Normal Weight,Male,78.0,3,196,1,벌크업,22.52609327520148,25.762980578676178,1639.5,4918.5,250,4668.5,가슴,벤치 프레스,가슴,27,156.6,오버헤드 가슴 스트레칭,가슴,27,94.5,인클라인 덤벨 플라이,가슴,27,151.2,덤벨 풀오버,가슴,27,148.5,108,550.8,크로플_생크림 애플잼 크로플,215.25,195.88,8.61,15.07,983.7,피자_아메리칸 미트볼 피자,353.49,196.04,95.16,61.19,1721.48,도넛_미니찹쌀 도넛,184.44,131.75,10.53,16.86,737.78,비스킷/쿠키/크래커_그릭요거트그래놀라바,343.95,245.68,19.64,44.23,1475.55,4918.51
670,6,27,1.74,68.2,22.5260932752015,Normal Weight,Male,78.0,3,196,1,벌크업,22.52609327520148,25.762980578676178,1639.5,4918.5,250,4668.5,하체,워킹 런지,하체,27,172.8,바이시클 (필라테스),하체,27,86.4,스쿼트 클린,하체,27,194.4,사이드 레이즈 앤 킥,하체,27,145.8,108,599.4000000000001,크로플_생크림 애플잼 크로플,215.25,195.88,8.61,15.07,983.7,츄러스_오리지널 링츄,378.35,264.84,34.58,58.38,1721.48,약과,184.91,156.97,7.77,8.78,737.78,비스킷/쿠키/크래커_그릭요거트그래놀라바,343.95,245.68,19.64,44.23,1475.55,4918.51
670,7,27,1.74,68.2,22.5260932752015,Normal Weight,Male,78.0,3,196,1,벌크업,22.52609327520148,25.762980578676178,1639.5,4918.5,250,4668.5,어깨,케이블 Y 레이즈,어깨,27,151.2,펙 덱 리어 델트,어깨,27,143.1,원 암 랜드마인 프레스,어깨,27,159.3,케틀벨 스트릭 프레스,어깨,27,153.9,108,607.5,다식_송화,266.59,197.19,22.13,11.94,983.7,피자_아메리칸 미트볼 피자,353.49,196.04,95.16,61.19,1721.48,스무디_쿠키 프라페,709.4,737.78,10.85,32.28,737.78,비스킷/쿠키/크래커_현미누룽지칩,366.14,319.75,29.29,8.53,1475.55,4918.51
671,1,38,1.78,71.0,22.4087867693473,Normal Weight,Male,53.2,2,534,1,저지방 고단백,22.408786769347305,16.790809241257417,1637.5,3275.0,250,3025.0,가슴,정지 벤치프레스,가슴,30,174.0,해머 스트렝스 MTS 디클라인 프레스,가슴,30,168.0,해머 스트렝스 벤치 프레스,가슴,30,168.0,링 푸쉬업,가슴,30,171.0,120,681.0,번_딸기번,154.48,95.95,13.01,24.39,655.0,스무디_쿠키 프라페,1102.16,1146.25,16.86,50.15,1146.25,피자_골드베이컨 피자 (L),129.96,58.47,22.29,18.71,491.25,비스킷/쿠키/크래커_현미누룽지칩,243.8,212.91,19.5,5.68,982.5,3275.0
671,2,38,1.78,71.0,22.4087867693473,Normal Weight,Male,53.2,2,534,1,저지방 고단백,22.408786769347305,16.790809241257417,1637.5,3275.0,250,3025.0,어깨,오버헤드 플라이,어깨,30,165.0,원 암 덤벨 오버헤드 프레스,어깨,30,168.0,시티드 오버헤드 프레스,어깨,30,180.0,오버헤드 프레스,어깨,30,180.0,120,693.0,번_딸기번,154.48,95.95,13.01,24.39,655.0,머핀_휘낭시에 약과,200.39,144.46,13.99,51.26,1146.25,잔멸치볶음,148.86,40.83,52.06,13.35,491.25,피자_아메리칸 미트볼 피자,201.75,111.89,54.31,34.92,982.5,3275.0
671,3,38,1.78,71.0,22.4087867693473,Normal Weight,Male,53.2,2,534,1,저지방 고단백,22.408786769347305,16.790809241257417,1637.5,3275.0,250,3025.0,어깨,패러럴 그립 펙 덱 리어 델트,어깨,30,165.0,바디 쏘우 플랭크,어깨,30,168.0,해머스트렝스 숄더프레스,어깨,30,171.0,맨몸 벤트 오버 레터럴 레이즈,어깨,30,159.0,120,663.0,번_딸기번,154.48,95.95,13.01,24.39,655.0,머핀_휘낭시에 로투스,214.25,144.49,14.95,54.81,1146.25,피자_치즈 피자 오리지널 (M),156.95,68.45,36.4,24.92,491.25,머핀_휘낭시에 약과,171.77,123.83,11.99,43.94,982.5,3275.0
671,4,38,1.78,71.0,22.4087867693473,Normal Weight,Male,53.2,2,534,1,저지방 고단백,22.408786769347305,16.790809241257417,1637.5,3275.0,250,3025.0,어깨,리버스 그립 숄더 프레스,어깨,30,168.0,밴드 오버헤드 프레스,어깨,30,159.0,덤벨 프론트 레터럴 레이즈,어깨,30,165.0,맨몸 오버헤드 프레스,어깨,30,156.0,120,648.0,피자_고르곤졸라 피자 (L),184.51,101.02,40.98,41.48,655.0,머핀_휘낭시에 오레오,203.6,142.05,14.21,56.82,1146.25,피자_골드베이컨 피자 (L),129.96,58.47,22.29,18.71,491.25,크로플_생크림 애플잼 크로플,214.99,195.64,8.6,15.05,982.5,3275.0
671,5,38,1.78,71.0,22.4087867693473,Normal Weight,Male,53.2,2,534,1,저지방 고단백,22.408786769347305,16.790809241257417,1637.5,3275.0,250,3025.0,등,바벨 벤트 오버 로우,등,30,195.0,케이블 슈러그,등,30,168.0,어시스트 친 업,등,30,168.0,추천 등 운동,등,30,165.0,120,696.0,마늘빵,149.54,86.65,18.03,26.29,655.0,피자_치즈바이트 피자 (L),208.79,118.11,62.22,47.29,1146.25,카스텔라,146.64,70.37,14.71,16.82,491.25,도넛_추억의생도나스,229.02,126.26,41.11,49.9,982.5,3275.0
671,6,38,1.78,71.0,22.4087867693473,Normal Weight,Male,53.2,2,534,1,저지방 고단백,22.408786769347305,16.790809241257417,1637.5,3275.0,250,3025.0,어깨,인클라인 덤벨 Y 레이즈,어깨,30,162.0,덤벨 업라이트 로우,어깨,30,165.0,스탠딩 어라운드 더 월드,어깨,30,111.0,해머 스트렝스 원 암 숄더 프레스,어깨,30,171.0,120,609.0,피자_아메리칸 미트볼 피자,134.5,74.59,36.21,23.28,655.0,머핀_휘낭시에 소보로,217.92,141.91,15.21,55.74,1146.25,피자_치즈바이트 피자 (L),89.48,50.62,26.67,20.27,491.25,스무디_쿠키 프라페,944.71,982.5,14.45,42.98,982.5,3275.0
671,7,38,1.78,71.0,22.4087867693473,Normal Weight,Male,53.2,2,534,1,저지방 고단백,22.408786769347305,16.790809241257417,1637.5,3275.0,250,3025.0,,중량 크런치,코어,30,168.0,힐터치 사이드 킥 스쿼트,유산소,30,240.0,인클라인 레그 레이즈,코어,30,165.0,필라테스,스포츠,30,165.0,120,738.0,소보로빵,165.4,99.61,14.92,21.92,655.0,머핀_휘낭시에 로투스,214.25,144.49,14.95,54.81,1146.25,피자_아메리칸 미트볼 피자,100.87,55.94,27.15,17.46,491.25,츄러스_오리지널 링츄,215.93,151.15,19.74,33.32,982.5,3275.0
672,1,16,1.62,50.0,19.0519737844841,Normal Weight,Female,75.7,4,257,0,벌크업,19.05197378448407,28.844688309708882,1271.5,5086.0,250,4836.0,하체,스텝백 핸드레이즈,하체,30,174.0,폼롤러 롤 힙 스트레칭,하체,30,96.0,개구리 고관절 스트레칭,하체,30,102.0,스미스 머신 불가리안 스플릿 스쿼트,하체,30,210.0,120,582.0,크로플_생크림 애플잼 크로플,222.58,202.55,8.9,15.58,1017.2,피자_치즈크러스트 피자 (L),310.12,145.23,120.7,79.52,1780.1,도넛_미니찹쌀 도넛 (4개입),194.12,140.04,9.71,18.03,762.9,츄러스_오리지널 링츄,335.34,234.74,30.65,51.74,1525.8,5086.0
672,2,16,1.62,50.0,19.0519737844841,Normal Weight,Female,75.7,4,257,0,벌크업,19.05197378448407,28.844688309708882,1271.5,5086.0,250,4836.0,가슴,비하인드 암 가슴 스트레칭,가슴,30,105.0,해머 스트렝스 MTS 디클라인 프레스,가슴,30,168.0,풀오버 머신 (가슴 집중),가슴,30,165.0,너클 푸쉬업,가슴,30,165.0,120,603.0,다식_송화,275.66,203.91,22.88,12.35,1017.2,츄러스_오리지널 링츄,391.23,273.86,35.76,60.37,1780.1,도넛_미니찹쌀 도넛,190.72,136.23,10.89,17.43,762.9,스무디_쿠키 프라페,1467.12,1525.8,22.45,66.75,1525.8,5086.0
672,3,16,1.62,50.0,19.0519737844841,Normal Weight,Female,75.7,4,257,0,벌크업,19.05197378448407,28.844688309708882,1271.5,5086.0,250,4836.0,하체,하이 니 스쿼트,하체,30,195.0,박스 점프,하체,30,189.0,TRX 스프린터 스타트,하체,30,192.0,덤벨 레터럴 스텝업,하체,30,192.0,120,768.0,스무디_쿠키 프라페,978.08,1017.2,14.96,44.5,1017.2,피자_고르곤졸라 피자 (L),501.44,274.54,111.37,112.72,1780.1,도넛_미니찹쌀 도넛,190.72,136.23,10.89,17.43,762.9,크로플_생크림 애플잼 크로플,333.87,303.82,13.35,23.37,1525.8,5086.0
672,4,16,1.62,50.0,19.0519737844841,Normal Weight,Female,75.7,4,257,0,벌크업,19.05197378448407,28.844688309708882,1271.5,5086.0,250,4836.0,등,해머 스트렝스 MTS 로우,등,30,192.0,사이드 등 스트레칭,등,30,93.0,엎드려 등 스트레칭,등,30,96.0,덤벨 Y 레이즈,등,30,105.0,120,486.0,비스킷/쿠키/크래커_현미누룽지칩,252.41,220.43,20.19,5.88,1017.2,피자_아메리칸 미트볼 피자,365.52,202.72,98.4,63.27,1780.1,비스킷/쿠키/크래커_약과 쿠키,168.78,132.43,7.8,20.78,762.9,산자,416.89,342.55,9.63,12.88,1525.8,5086.0
672,5,16,1.62,50.0,19.0519737844841,Normal Weight,Female,75.7,4,257,0,벌크업,19.05197378448407,28.844688309708882,1271.5,5086.0,250,4836.0,어깨,슈퍼 ROM 레터럴 레이즈,어깨,30,165.0,덤벨 푸쉬 저크,어깨,30,180.0,인클라인 덤벨 리어 레터럴 레이즈,어깨,30,165.0,리버스 그립 오버 헤드 프레스,어깨,30,165.0,120,675.0,유과,239.91,178.08,6.74,30.78,1017.2,피자_고르곤졸라 피자 (L),501.44,274.54,111.37,112.72,1780.1,도넛_미니찹쌀 도넛 (5개입),193.63,139.41,9.95,17.7,762.9,크로플_생크림 애플잼 크로플,333.87,303.82,13.35,23.37,1525.8,5086.0
672,6,16,1.62,50.0,19.0519737844841,Normal Weight,Female,75.7,4,257,0,벌크업,19.05197378448407,28.844688309708882,1271.5,5086.0,250,4836.0,하체,퍼즈 스모 데드리프트,하체,30,201.0,앉았다 일어나기,하체,30,150.0,스모 스쿼트 플로어 터치,하체,30,186.0,보수볼 하이 니 런지,하체,30,189.0,120,726.0,비스킷/쿠키/크래커_약과 쿠키,225.04,176.57,10.4,27.7,1017.2,피자_고르곤졸라 피자 (L),501.44,274.54,111.37,112.72,1780.1,도넛_미니찹쌀 도넛 (4개입),194.12,140.04,9.71,18.03,762.9,피자_아메리칸 미트볼 피자,313.31,173.76,84.34,54.23,1525.8,5086.0
672,7,16,1.62,50.0,19.0519737844841,Normal Weight,Female,75.7,4,257,0,벌크업,19.05197378448407,28.844688309708882,1271.5,5086.0,250,4836.0,하체,TRX 싱글 레그 스쿼트,하체,30,210.0,스미스 머신 덩키 킥,하체,30,171.0,글루트 킥 백 앤 크로스,하체,30,168.0,리버스 하이퍼 머신,하체,30,174.0,120,723.0,유과,239.91,178.08,6.74,30.78,1017.2,츄러스_오리지널 링츄,391.23,273.86,35.76,60.37,1780.1,스무디_쿠키 프라페,733.56,762.9,11.22,33.38,762.9,약과,382.41,324.62,16.06,18.16,1525.8,5086.0
673,1,26,1.67,55.5,19.9003191222346,Normal Weight,Female,68.4,1,516,0,벌크업,19.900319122234574,24.525798701997207,1307.75,1307.75,250,1057.75,,점프 덤벨 스쿼트,하체,30,189.0,로테이션 푸쉬업,코어,30,168.0,라잉 리버스 푸시업,등,30,135.0,스타피쉬 크런치,코어,30,165.0,120,657.0,피자_치즈피자,94.42,33.61,14.82,7.46,261.55,크로플_전여친 생각 크로플 생크림,127.14,86.46,6.36,8.9,457.71,피자_크랩&립하우스 피자 슈퍼시드 화이버 엣지 오리지널 (M),59.44,16.92,8.65,4.83,196.16,번_카페모카빵 (소),119.25,71.78,8.84,8.84,392.32,1307.74
673,2,26,1.67,55.5,19.9003191222346,Normal Weight,Female,68.4,1,516,0,벌크업,19.900319122234574,24.525798701997207,1307.75,1307.75,250,1057.75,등,데드리프트,등,30,240.0,바벨 실로우,등,30,177.0,덤벨 W 레이즈,등,30,96.0,밴드 풀 어파트,등,30,96.0,120,609.0,팥빵_호두과자,101.38,43.93,15.21,3.38,261.55,다식_송화,124.04,91.75,10.3,5.56,457.71,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),65.61,17.8,9.85,3.92,196.16,번_카페모카빵,118.53,70.78,8.78,8.78,392.32,1307.74
673,3,26,1.67,55.5,19.9003191222346,Normal Weight,Female,68.4,1,516,0,벌크업,19.900319122234574,24.525798701997207,1307.75,1307.75,250,1057.75,가슴,밴드 크로스오버,가슴,30,162.0,스탠딩 스트레이트 암 체스트 플라이,가슴,30,165.0,핸드 릴리즈 푸쉬업,가슴,30,162.0,중량 딥스,가슴,30,174.0,120,663.0,피자_불고기 피자 (L),83.3,32.59,12.7,8.97,261.55,피자_아메리칸 미트볼 피자,93.99,52.12,25.3,16.27,457.71,또띠아_불닭 베이크,99.07,31.7,10.65,2.89,196.16,베이글_플레인 베이글(파베이크),130.78,70.84,10.89,6.54,392.32,1307.74
673,4,26,1.67,55.5,19.9003191222346,Normal Weight,Female,68.4,1,516,0,벌크업,19.900319122234574,24.525798701997207,1307.75,1307.75,250,1057.75,하체,덤벨 스티프 레그 데드리프트,하체,30,195.0,B-Stance 루마니안 데드리프트,하체,30,195.0,케이블 루마니안 데드리프트,하체,30,198.0,원 레그 바벨 데드리프트,하체,30,210.0,120,798.0,피자_페퍼로니 피자,85.2,32.05,13.79,8.52,261.55,크로플_전여친 생각 크로플 생크림,127.14,86.46,6.36,8.9,457.71,피자_치즈 피자 슈퍼시드 화이버 엣지 오리지널 (L),65.17,18.46,9.31,3.88,196.16,번_카페모카빵 (소),119.25,71.78,8.84,8.84,392.32,1307.74
