Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType
35,1.5222581502270442,61.10981923100961,26.37147268244444,Overweight,Female,60.65321814458786,4,30,1,저지방 고단백
37,1.5700830217558046,54.0940132644062,21.943402460377705,Normal weight,Female,57.18973648463525,4,22,0,균형 식단
37,1.6318647049586934,48.1357483258974,18.075879153207545,Underweight,Female,46.44268502752946,3,20,0,균형 식단
24,1.499970130200018,60.33674976683862,26.81740125962089,Overweight,Female,57.17999764735917,1,30,1,저지방 고단백
39,1.4479255750541455,42.98579650141103,20.503712325707284,Normal weight,Female,44.19252321809076,4,14,1,균형 식단
20,1.559361371138393,58.05077451751318,23.873411028377088,Normal weight,Female,61.7191471851389,2,30,1,벌크업
31,1.6214448930274392,62.42941453699835,23.74569448268276,Normal weight,Female,58.451364019573774,4,27,1,균형 식단
26,1.5756863556733571,57.49656647021879,23.15806997904581,Normal weight,Female,51.75198858601265,4,30,0,저지방 고단백
21,1.484604375608073,43.2599989963456,19.627502103627585,Normal weight,Female,45.72242930320662,1,30,1,벌크업
22,1.6926666790376288,50.42653755910779,17.600145543547832,Underweight,Female,50.67166444076349,1,30,1,벌크업
35,1.5248698144934971,62.86743721363291,27.03710712854945,Overweight,Female,55.60600583132019,3,30,1,저지방 고단백
34,1.425108304206889,58.14936859072526,28.631840222074704,Overweight,Female,64.19968343824534,4,30,0,벌크업
34,1.4804097942966954,63.52445998534411,28.98525212948263,Overweight,Female,61.93162547241276,3,14,1,균형 식단
23,1.5777763440888384,42.15548118380601,16.934140951282185,Underweight,Female,47.32432943987203,4,35,0,벌크업
31,1.4843425099128864,50.43524598298893,22.89105941658996,Normal weight,Female,54.61949295651665,1,30,1,벌크업
36,1.4202108672617466,62.17574295272828,30.82586843348948,Obese Class 1,Female,68.94648568234045,1,30,1,벌크업
26,1.6613407984193098,57.87602062240603,20.969168132541228,Normal weight,Female,54.58628154042172,2,32,1,균형 식단
30,1.6144462351920603,41.92630392422306,16.085679267641044,Underweight,Female,46.87558419412895,1,32,1,벌크업
24,1.503869048015558,51.64930235644411,22.83728216412973,Normal weight,Female,53.475477699689705,1,30,1,균형 식단
25,1.5427051767287363,50.03805931268351,21.024931226273203,Normal weight,Female,45.92968831536191,1,30,1,저지방 고단백
25,1.5626853931096811,63.990605298809285,26.20433318987644,Overweight,Female,69.87060108973164,4,30,1,벌크업
24,1.558901162978567,60.19265859113591,24.7688796866804,Normal weight,Female,64.79854971151345,2,30,0,벌크업
29,1.4944475847054326,64.25094911917515,28.76856321567316,Overweight,Female,55.46435044950921,1,33,1,저지방 고단백
39,1.589936548737711,41.35437389739639,16.359192558776204,Underweight,Female,47.79339144155493,4,30,0,벌크업
32,1.675902977259006,57.830281186175725,20.590057478432293,Normal weight,Female,55.00982862429977,3,35,0,균형 식단
30,1.6927487242374617,43.10344863347411,15.0427427435759,Underweight,Female,44.25161540418743,2,30,0,벌크업
28,1.5188733268008936,57.39662716691348,24.87959242629821,Normal weight,Female,54.24076897734107,1,19,1,균형 식단
35,1.6632504797233567,43.49882323243596,15.723969525517967,Underweight,Female,47.74975192735477,3,30,0,벌크업
32,1.457291626128007,57.332378378117056,26.99647243840605,Overweight,Female,57.914303198458654,1,14,1,균형 식단
29,1.6518541406531042,49.56812055192061,18.1659895357878,Underweight,Female,46.17489456226372,2,19,1,균형 식단
30,1.685254530799879,58.05400624944383,20.44095529996713,Normal weight,Female,54.26135574141142,2,27,0,균형 식단
29,1.5055827373905837,47.880055489352046,21.1225035529306,Normal weight,Female,49.130166271622784,4,30,0,벌크업
23,1.640254173167926,64.25630523690347,23.883251232233945,Normal weight,Female,68.38460928826134,4,32,1,벌크업
39,1.4947296407096076,61.3243444910806,27.447805095889887,Overweight,Female,52.54135513012726,2,30,0,저지방 고단백
28,1.559363365880144,59.32163934259543,24.39599242968118,Normal weight,Female,50.88984623951154,2,30,0,저지방 고단백
32,1.432756830225319,53.00860165848637,25.822683537277864,Overweight,Female,59.19367575863247,1,38,1,벌크업
32,1.633435157933402,57.48153067632151,21.54391000816065,Normal weight,Female,55.92864000653952,4,30,1,저지방 고단백
24,1.6894515206014116,63.40046516110509,22.21268081912137,Normal weight,Female,60.82290052178052,3,26,0,균형 식단
33,1.6578128196471784,64.15001302933922,23.34133875462117,Normal weight,Female,67.30797096921208,2,44,0,균형 식단
38,1.611526113244127,56.561502364365474,21.779416590010925,Normal weight,Female,47.580616627611874,3,30,1,저지방 고단백
29,1.472386369932049,45.881428313595016,21.16378555402432,Normal weight,Female,41.355084043516456,1,28,0,균형 식단
37,1.4576561521216824,60.97364551368886,28.69670159411665,Overweight,Female,53.31578958770963,1,30,0,저지방 고단백
29,1.5952064285468417,61.0544021842889,23.99292524684829,Normal weight,Female,63.8436822996966,3,27,1,균형 식단
33,1.5690957104065006,48.72356446658735,19.7897442717797,Normal weight,Female,46.65307729455946,4,30,0,저지방 고단백
24,1.5336144357369843,48.5988755374305,20.663022334841745,Normal weight,Female,39.81090158802612,4,30,1,저지방 고단백
34,1.4460616421995034,60.70394193422835,29.029749025115382,Overweight,Female,59.033329378886656,3,30,1,저지방 고단백
40,1.5903302997953916,45.36641950730091,17.93741423489794,Underweight,Female,47.97783270415461,3,30,1,벌크업
30,1.502331706234483,60.77732284549188,26.92835971876031,Overweight,Female,67.96157905769876,1,60,0,벌크업
29,1.449192941939625,49.87770893949276,23.749478417885825,Normal weight,Female,50.726567143427566,1,30,0,벌크업
37,1.433885067579029,54.1234668435532,26.32430555613571,Overweight,Female,49.244497484990056,4,30,0,저지방 고단백
35,1.5783004673877343,50.92328123037503,20.44264134765286,Normal weight,Female,52.30702254019727,2,14,0,균형 식단
37,1.5588397597419898,59.60579109234868,24.52931992685803,Normal weight,Female,52.060225227963166,3,30,0,저지방 고단백
26,1.4433660954854253,42.57682550220454,20.437147460674645,Normal weight,Female,42.431684682734506,1,14,1,균형 식단
20,1.6984032432212626,45.13971086687901,15.648659903598976,Underweight,Female,44.26038235813829,1,30,1,저지방 고단백
34,1.661884605322934,52.37352958673969,18.96313398080815,Normal weight,Female,50.00858529750867,2,30,1,저지방 고단백
22,1.667424077433968,59.88184607340307,21.537884507629887,Normal weight,Female,55.97077985858163,3,54,0,균형 식단
28,1.4854629911888968,61.93645808844943,28.068725513724207,Overweight,Female,56.455392413669074,4,30,0,저지방 고단백
29,1.60934092950609,58.17144814078985,22.460207397016,Normal weight,Female,51.54847878736139,2,30,1,저지방 고단백
37,1.4934808541501967,42.5303746000892,19.067769307283445,Normal weight,Female,36.88559983648752,2,30,1,저지방 고단백
28,1.5037264964725208,48.91411318557968,21.63199030236033,Normal weight,Female,56.71819830777791,1,43,0,벌크업
37,1.435148300133073,64.54394021043493,31.337324326360605,Obese Class 1,Female,60.120849774674696,4,30,1,균형 식단
22,1.4154227220991662,52.841065784035024,26.3754113912646,Overweight,Female,62.33446819468836,2,56,1,벌크업
30,1.4361342087517763,49.691887954465344,24.0932530956268,Normal weight,Female,45.43588351587545,3,42,1,균형 식단
27,1.520263999470009,61.60937327182954,26.65684632025946,Overweight,Female,64.12468677095949,3,37,1,균형 식단
37,1.5244824680178133,53.649241897861664,23.084406908890216,Normal weight,Female,56.05517174328039,1,14,0,균형 식단
36,1.6529834885777346,64.77681846677787,23.707326599535275,Normal weight,Female,73.50086054615147,1,77,0,벌크업
32,1.6969325658804104,64.47739852771927,22.391249955349632,Normal weight,Female,60.97242429146028,1,30,0,저지방 고단백
26,1.5451108911137494,55.22644820867268,23.13277883374528,Normal weight,Female,59.28525946993668,4,26,1,균형 식단
36,1.6468751790892733,51.82213292076418,19.10706212515769,Normal weight,Female,43.58116695514068,1,30,0,저지방 고단백
33,1.5505412783170665,43.67858625715597,18.16778192399689,Underweight,Female,44.09848064139028,4,30,0,벌크업
35,1.6932868436207082,53.90941576332269,18.80197873508674,Normal weight,Female,59.5468134494456,2,41,0,벌크업
30,1.6931402662426909,47.22734546813834,16.474326132476442,Underweight,Female,50.74201510968256,2,30,1,벌크업
38,1.5863813417586696,50.86412317891292,20.211399003155464,Normal weight,Female,46.61138943887235,4,30,1,저지방 고단백
29,1.6890060336966544,42.83606086160196,15.015753315015552,Underweight,Female,40.41001018267565,4,30,0,저지방 고단백
29,1.554072450351199,48.778472402396645,20.1969445046686,Normal weight,Female,51.6169042437262,2,30,1,벌크업
34,1.4513604086384804,42.3010235023801,20.081693384259538,Normal weight,Female,35.520820007852095,3,30,1,저지방 고단백
27,1.4556042905345112,47.97227211603128,22.641418614710275,Normal weight,Female,45.19086260743124,1,15,0,균형 식단
38,1.5018157781992192,54.38991649114737,24.11487785543016,Normal weight,Female,52.575372155054666,1,29,1,균형 식단
29,1.431639003532646,64.36437474621704,31.403533058461903,Obese Class 1,Female,65.21601343998816,3,30,0,벌크업
34,1.5913608421090262,60.6071383166078,23.932410513285028,Normal weight,Female,53.8462864639809,1,30,0,저지방 고단백
39,1.4163614290903548,42.66283441350869,21.26676944090472,Normal weight,Female,51.04755280450413,1,61,0,벌크업
29,1.4424058507164503,52.72464456194439,25.341872994741426,Overweight,Female,53.298191998471225,3,14,1,균형 식단
28,1.656400441243409,54.23072226288774,19.76581442124745,Normal weight,Female,45.96353926187607,3,35,0,저지방 고단백
36,1.59455246223608,47.13656959612492,18.5387457431908,Normal weight,Female,48.987797474846985,4,14,0,균형 식단
36,1.4439986478786682,43.35347775040096,20.79171763400093,Normal weight,Female,38.95564309887882,2,30,1,저지방 고단백
25,1.597797178363591,44.12605238973404,17.284299238149362,Underweight,Female,42.89346340655219,2,23,0,균형 식단
40,1.51700196976564,61.0326696832169,26.52101113176945,Overweight,Female,63.74357982533242,1,30,0,벌크업
31,1.6851463311030552,42.25958811923029,14.88161351915679,Underweight,Female,38.87631609418448,2,20,0,균형 식단
27,1.5056799055840324,46.13337078490948,20.349318958981407,Normal weight,Female,46.30436533957277,3,14,1,균형 식단
27,1.427949938249564,63.50303687173722,31.143579779625867,Obese Class 1,Female,62.66189533317351,3,30,1,저지방 고단백
39,1.4583704177030157,57.81363825536727,27.182826184620748,Overweight,Female,64.64194489523442,3,30,0,벌크업
33,1.5867866560883346,57.28983247120583,22.753094624354528,Normal weight,Female,53.20708604628139,1,30,0,저지방 고단백
38,1.559721543820278,49.65668261443252,20.411906046366823,Normal weight,Female,57.7408856765113,1,36,0,벌크업
37,1.653504687672808,50.97711864866777,18.645087400484456,Normal weight,Female,49.55783581302588,2,30,1,저지방 고단백
36,1.5831300944922828,49.21470956526524,19.63639307718384,Normal weight,Female,44.80957406357318,4,30,0,저지방 고단백
34,1.693102197314986,49.74390160773453,17.352957334570583,Underweight,Female,55.30423688002343,4,30,1,벌크업
25,1.5835639627665696,48.503173346520654,19.34189109328285,Normal weight,Female,54.96053742435092,2,30,1,벌크업
20,1.6639078343400455,46.54503168579145,16.811822541617328,Underweight,Female,41.156875902686295,3,30,1,저지방 고단백
24,1.6959646360168383,62.75979234783625,21.819656714959034,Normal weight,Female,65.50099014215806,3,28,1,균형 식단
33,1.452859784381476,44.49327073810938,21.07885067325932,Normal weight,Female,52.04706206603875,3,43,0,벌크업
27,1.6051530269747003,60.87519678894575,23.626940845054783,Normal weight,Female,51.24186956500288,3,30,0,저지방 고단백
35,1.5454415191737976,50.46229479183465,21.128168173704548,Normal weight,Female,49.42558209517952,4,14,1,균형 식단
33,1.465018898065928,56.01446266695478,26.09839022235501,Overweight,Female,51.24094183421136,1,68,1,균형 식단
20,1.5739105745776087,45.4308040831328,18.339619332442723,Underweight,Female,48.34669582272092,1,23,1,균형 식단
40,1.5494175081856472,48.44387373864439,20.179107097825806,Normal weight,Female,45.60643336878541,1,30,1,저지방 고단백
37,1.5598610045302748,64.63807543949912,26.56541561481685,Overweight,Female,57.71502283063985,4,30,1,저지방 고단백
30,1.4659810962353093,49.63836236947512,23.09727285824139,Normal weight,Female,48.465305992927625,2,30,0,저지방 고단백
34,1.449090600430824,54.21929627264782,25.82038999688615,Overweight,Female,59.1151017233163,2,27,0,균형 식단
28,1.6199006612918168,54.2133379424652,20.65995553210661,Normal weight,Female,51.24381951817446,2,30,0,저지방 고단백
26,1.578879338852006,54.5080563149784,21.86567117452107,Normal weight,Female,62.846724899116666,4,31,1,벌크업
28,1.4565607550610988,54.05134168806234,25.477057662143483,Overweight,Female,56.47397765124836,4,30,1,벌크업
40,1.6925525127480496,58.02192572725841,20.253861460410903,Normal weight,Female,61.27308833555591,2,18,0,균형 식단
24,1.4674512054241249,64.76705876679817,30.07646817154672,Obese Class 1,Female,68.05621776720577,3,36,1,균형 식단
23,1.5160241612715972,63.61676183860095,27.679568377491684,Overweight,Female,56.20374750349189,2,30,1,저지방 고단백
21,1.4561599349307834,59.29920220207509,27.96602201990676,Overweight,Female,55.38212320321663,4,47,1,균형 식단
21,1.5384055953603568,40.86445444608943,17.26648770377111,Underweight,Female,35.336581721870715,3,30,0,저지방 고단백
21,1.6480116174146984,59.16720793878889,21.78514916607034,Normal weight,Female,67.3320836925515,2,75,0,벌크업
38,1.592498388244806,64.43074405564877,25.405932725436,Overweight,Female,63.04456719741468,4,14,1,균형 식단
37,1.6847077415590053,54.174761127980496,19.08744778377288,Normal weight,Female,56.92442166826075,2,30,1,벌크업
24,1.5468230523238262,54.63192395823983,22.83311813971288,Normal weight,Female,48.0020992472272,3,30,1,저지방 고단백
21,1.577343073041083,57.91914607964955,23.279295035481702,Normal weight,Female,54.90109504781872,3,30,1,저지방 고단백
40,1.450682643311196,45.263648184734,21.508232605753843,Normal weight,Female,49.02960945729144,2,70,1,균형 식단
30,1.5934437073327423,41.994315804469565,16.539297493285268,Underweight,Female,46.39651471826848,2,25,0,균형 식단
28,1.4342613221470517,48.43042460762162,23.542994591686345,Normal weight,Female,45.147138546864056,2,30,1,저지방 고단백
33,1.611294157324575,56.454316571497706,21.74440305864159,Normal weight,Female,52.62713495761493,3,30,0,저지방 고단백
31,1.559842089486623,60.46994712402791,24.852971353613142,Normal weight,Female,67.15403534184513,1,30,1,벌크업
33,1.4689842717104504,53.32066252921187,24.70934569017419,Normal weight,Female,59.025341003686194,4,40,0,벌크업
33,1.6877298081238812,50.15086575109015,17.60648223993366,Underweight,Female,57.87011354909567,3,31,0,벌크업
35,1.5090673367183884,64.31560310405969,28.2422379905725,Overweight,Female,63.20155607456314,4,14,1,균형 식단
23,1.515401072942654,59.62043013711491,25.96210632280964,Overweight,Female,63.78546655098169,1,33,1,벌크업
29,1.6183500438661385,44.17013643235155,16.864901648897742,Underweight,Female,37.3689555221134,2,30,0,저지방 고단백
29,1.6416842868817965,57.46774027684287,21.3228296577562,Normal weight,Female,55.33065054346112,4,30,1,저지방 고단백
40,1.5446135803641516,51.7666173920972,21.69751962648328,Normal weight,Female,49.98577893555537,2,16,0,균형 식단
27,1.5943831364977958,61.20610928533903,24.07738897169808,Normal weight,Female,65.89755035141408,4,23,0,균형 식단
30,1.4076227198627589,48.19193160747658,24.322140778009345,Normal weight,Female,44.86051306551963,1,46,1,균형 식단
24,1.5457146074302317,64.88783478464049,27.158430005031445,Overweight,Female,66.25685566202297,3,30,0,벌크업
23,1.4114453367058863,56.37861022956094,28.29998723495657,Overweight,Female,56.62246305109906,1,30,1,벌크업
30,1.6945931577774325,42.24065144634669,14.70956095631366,Underweight,Female,42.65511428617968,1,30,0,벌크업
30,1.644132944676867,43.27853825290018,16.0102723780961,Underweight,Female,46.87673704613469,4,31,1,균형 식단
39,1.8296968180116149,62.38740540569814,18.635397410607744,Normal weight,Male,59.80115530585335,2,16,1,균형 식단
34,1.7464869463011958,62.039520890654366,20.33938173454758,Normal weight,Male,63.90945913558663,2,14,1,균형 식단
33,1.7967794944550857,74.63070824673137,23.11681502424623,Normal weight,Male,70.90622489119137,3,30,1,저지방 고단백
30,1.6060692900158218,71.63424314409889,27.771038517399877,Overweight,Male,76.06779211022263,4,26,0,균형 식단
28,1.7444778059353043,71.58033695218879,23.521382337693503,Normal weight,Male,68.28028345890242,4,20,0,균형 식단
25,1.792010002250826,60.6003048130912,18.87095807876102,Normal weight,Male,67.66791710365827,3,33,0,벌크업
21,1.717068584411687,77.07892408447975,26.14329713984648,Overweight,Male,80.63390304941947,4,62,1,균형 식단
27,1.5779047334953935,64.73538835321189,26.00041019856058,Overweight,Male,69.56248426197743,4,34,1,벌크업
34,1.793539390104383,79.1712450181153,24.61192801403468,Normal weight,Male,71.52833214538705,4,30,1,저지방 고단백
32,1.7145930675401349,63.07896507334074,21.45667546108962,Normal weight,Male,59.44948605352012,2,30,0,저지방 고단백
39,1.722387979560032,79.12275304358775,26.671007291749163,Overweight,Male,70.41156979344079,2,30,1,저지방 고단백
34,1.600645296504165,78.25898434280474,30.545272343610588,Obese Class 1,Male,85.04381527124195,1,37,0,벌크업
26,1.6539847143567556,73.94786526091178,27.031033951015694,Overweight,Male,72.76785788443641,2,14,0,균형 식단
35,1.7628825994372448,77.34241535280168,24.886908354923005,Normal weight,Male,87.27506535338071,4,78,0,벌크업
27,1.7202332047641795,70.19707183171525,23.7216199565837,Normal weight,Male,67.89819723573017,1,45,1,균형 식단
25,1.882068684998928,75.07797329655489,21.195399320498016,Normal weight,Male,78.53783003557673,2,18,0,균형 식단
29,1.6196821808761213,76.87960231829612,29.30566087197872,Overweight,Male,74.27053999093236,3,30,0,저지방 고단백
20,1.5565761506333564,69.80406294860705,28.8097810291578,Overweight,Male,64.86949946651367,2,30,0,저지방 고단백
24,1.816890668226636,61.22829012464257,18.54789132918715,Normal weight,Male,64.91153977277143,2,30,1,벌크업
24,1.6080781649048397,65.9874774995767,25.51803430867942,Overweight,Male,75.11347796922985,1,35,1,벌크업
40,1.832080563576864,60.39747201592164,17.994079154983172,Underweight,Male,61.79147397697632,2,14,1,균형 식단
22,1.816258205680588,68.14247120894106,20.656783630768462,Normal weight,Male,74.11274457556988,4,51,0,벌크업
34,1.7386378123117991,65.91344707488963,21.80498455878608,Normal weight,Male,69.70041981306797,3,30,1,벌크업
33,1.7909949137714023,65.63537290279565,20.46205520368363,Normal weight,Male,64.17201573670673,2,30,0,저지방 고단백
35,1.6529854825295551,71.41381644831422,26.13630347738852,Overweight,Male,67.92539459266898,4,30,1,저지방 고단백
28,1.7397519362988731,71.3176351406305,23.562549325078773,Normal weight,Male,74.090684492876,1,30,0,벌크업
25,1.7092294694938823,69.60236675645972,23.824470845202992,Normal weight,Male,66.72361949168575,1,31,0,균형 식단
30,1.888404610916354,73.86029091191665,20.71194620844641,Normal weight,Male,72.96557139769482,3,30,1,저지방 고단백
38,1.639170403304791,62.27618740020611,23.177885285078595,Normal weight,Male,57.57124567934996,2,30,1,저지방 고단백
39,1.7564791671513815,73.40733676074048,23.793233226821744,Normal weight,Male,69.70024086352652,3,30,1,저지방 고단백
25,1.8056058638201409,62.03424063696105,19.027667663444657,Normal weight,Male,70.89114723750298,2,54,0,벌크업
28,1.7067055483092806,61.11746086431523,20.98205892935473,Normal weight,Male,58.31520541345408,3,28,1,균형 식단
24,1.6656288799437775,65.86219609351988,23.73994578985581,Normal weight,Male,58.47005580849319,3,30,1,저지방 고단백
26,1.8860775809153807,76.78200369960467,21.58441764034671,Normal weight,Male,73.01036925418444,4,30,1,저지방 고단백
30,1.5198775517403065,78.39873669929989,33.93843902654939,Obese Class 1,Male,76.46438412416292,2,16,0,균형 식단
27,1.7399012398169122,63.44486837302996,20.95787788546653,Normal weight,Male,68.75596253966621,4,47,0,벌크업
30,1.5934547161053223,69.63623698311206,27.425581383790316,Overweight,Male,61.15392099265712,4,30,0,저지방 고단백
34,1.67344717683808,64.34238472849303,22.975931976418966,Normal weight,Male,64.05321280053761,3,14,0,균형 식단
22,1.5614214686158503,71.45867500634586,29.30992225652986,Overweight,Male,76.28865004282522,3,24,1,균형 식단
35,1.517231157091941,77.94776821194483,33.861031198049155,Obese Class 1,Male,81.08475920031991,2,30,1,벌크업
29,1.6403551934479657,66.46677997781832,24.70181379976906,Normal weight,Male,62.450804675758654,1,44,0,균형 식단
22,1.5357515891048024,70.8315691438784,30.032045700676303,Obese Class 1,Male,69.90763834438722,1,30,1,저지방 고단백
39,1.528167496650208,68.81826936797994,29.46875787015939,Overweight,Male,66.15653360381654,2,30,0,저지방 고단백
27,1.8935565647873691,71.4173908217845,19.91807730204571,Normal weight,Male,70.73983558562709,2,14,1,균형 식단
21,1.532075945249027,78.09917837351756,33.27253397833161,Obese Class 1,Male,81.38916089642969,1,20,1,균형 식단
36,1.8966776058415376,76.20421140085587,21.1832182204636,Normal weight,Male,74.60675044494104,2,14,1,균형 식단
28,1.8225020944706256,64.96340071107463,19.5583709636641,Normal weight,Male,65.25913243187628,4,14,1,균형 식단
22,1.551331451053447,79.18480297844461,32.902783960835784,Obese Class 1,Male,69.30464441311292,4,30,1,저지방 고단백
28,1.7885805702744757,66.18194793222654,20.68819153706253,Normal weight,Male,64.91567150636288,1,14,0,균형 식단
21,1.737780061649122,69.10050116811318,22.881873330327544,Normal weight,Male,75.94618929196335,1,30,1,벌크업
22,1.7054367083795483,66.89345750580763,22.99918414746214,Normal weight,Male,69.28339890228028,2,20,0,균형 식단
28,1.6981020840347971,72.13805274620191,25.01709196627871,Overweight,Male,79.44981975639709,3,30,1,벌크업
33,1.6446202392638003,63.08079134599817,23.32200433987104,Normal weight,Male,58.09491046458442,2,30,0,저지방 고단백
31,1.8645507215842585,76.03488234603007,21.8707901838656,Normal weight,Male,76.46553766873004,4,14,0,균형 식단
21,1.6260978034756095,77.3991707038245,29.27136539838206,Overweight,Male,78.74990297060346,1,30,1,벌크업
35,1.8556039016878092,76.57759454806222,22.23981478844328,Normal weight,Male,70.49491013537099,4,30,1,저지방 고단백
37,1.8812215784065849,66.08022195517682,18.672032291279503,Normal weight,Male,61.17393499187332,1,36,1,균형 식단
22,1.7340086773716363,66.35976452370664,22.06999848568534,Normal weight,Male,63.555441183218896,2,30,0,저지방 고단백
20,1.5399391045258988,69.5152839562002,29.31387329259125,Overweight,Male,60.4663384885899,3,30,0,저지방 고단백
26,1.6040616860076535,73.44348870330569,28.54375909779508,Overweight,Male,69.06057091017132,4,30,1,저지방 고단백
20,1.659702349371715,77.4426734070017,28.113823849388677,Overweight,Male,80.90939600640851,2,19,0,균형 식단
35,1.5660708990107894,66.48418722211537,27.107878149398555,Overweight,Male,67.31726335401322,2,14,0,균형 식단
36,1.7580525620454623,67.46220866265747,21.827140537730745,Normal weight,Male,68.99548477421091,1,30,0,벌크업
39,1.5998867372113743,64.85369328087445,25.33706099360425,Overweight,Male,61.8552203535695,1,37,0,균형 식단
34,1.727642806375186,70.90323038811349,23.75516820918476,Normal weight,Male,78.92141945077267,4,35,1,벌크업
22,1.7079173511250358,69.4888159799572,23.822164018896142,Normal weight,Male,62.165455964236216,4,33,1,저지방 고단백
39,1.5305578311772885,74.41514252936025,31.76594870890662,Obese Class 1,Male,75.20691253690855,4,14,1,균형 식단
36,1.8633905653212024,64.99198898930099,18.717681094967546,Normal weight,Male,64.89893967749046,1,14,1,균형 식단
27,1.620093883802803,66.54428976934946,25.353062628418986,Overweight,Male,57.29889304666554,3,30,0,저지방 고단백
26,1.5608457154930655,66.01832926389245,27.09845784637654,Overweight,Male,71.03791101739142,2,30,0,벌크업
34,1.835715044954388,68.92070919060522,20.45216101278591,Normal weight,Male,62.83177433276377,2,30,1,저지방 고단백
27,1.501070715760394,72.06577084547601,31.983554795519424,Obese Class 1,Male,73.44975191955108,4,30,1,벌크업
33,1.5895899560478903,79.18263742298834,31.33716780720388,Obese Class 1,Male,81.46536174958156,2,30,0,벌크업
39,1.6078984279896342,67.66304468004924,26.171843514431952,Overweight,Male,62.7517509442445,1,33,1,균형 식단
27,1.7976069395322412,73.25457083711247,22.669673039490576,Normal weight,Male,76.74168568613837,4,30,1,벌크업
38,1.857563360215038,64.41940013487178,18.66935887401612,Normal weight,Male,61.99305919354858,4,30,0,저지방 고단백
35,1.82439929214077,65.85841009048124,19.786612649152307,Normal weight,Male,56.36506820677778,3,30,1,저지방 고단백
20,1.8095423048946333,76.52447994799616,23.370225621137223,Normal weight,Male,70.76007442868917,4,30,1,저지방 고단백
27,1.631415458776649,73.8896309137925,27.762230184940837,Overweight,Male,72.87211671857173,1,14,0,균형 식단
28,1.770675951406827,66.39319294423157,21.17607064613354,Normal weight,Male,62.0192623783468,4,30,0,저지방 고단백
27,1.6521282430245936,76.90521431058971,28.17528227535448,Overweight,Male,72.90346091069068,3,24,1,균형 식단
35,1.6389076361889308,66.09405070134228,24.606702113224,Normal weight,Male,75.96728184277912,1,89,1,벌크업
35,1.769519318262292,69.90688417362027,22.325918189403435,Normal weight,Male,71.07883405144737,3,30,0,벌크업
35,1.5796365766966207,70.03117781728352,28.06577685612835,Overweight,Male,79.5036971278603,1,61,1,벌크업
34,1.5367605080549267,71.32541669234506,30.20173792763285,Obese Class 1,Male,64.8723839074326,2,30,1,저지방 고단백
29,1.649954279303345,60.75617019002998,22.31755275584005,Normal weight,Male,58.690509857490746,2,14,1,균형 식단
37,1.8552180639245872,64.33586097620773,18.692319201503796,Normal weight,Male,67.63895979729696,1,30,0,벌크업
36,1.7184226736123305,62.08844198990976,21.02571500362661,Normal weight,Male,58.73777808039772,4,31,0,균형 식단
38,1.5430144099630223,70.45254465504166,29.590800916502623,Overweight,Male,68.2768373209079,2,19,0,균형 식단
26,1.6609344619876028,68.19991683365144,24.721729645441677,Normal weight,Male,76.92395373983786,2,39,1,벌크업
39,1.839181196184896,67.3578251425449,19.91310666528052,Normal weight,Male,65.76539986775593,4,15,0,균형 식단
38,1.6754162164629018,76.275991293619,27.17330297757219,Overweight,Male,68.91152893891496,2,33,1,저지방 고단백
26,1.836824123881775,70.8006553678205,20.9846692595388,Normal weight,Male,68.40821882228346,4,30,0,저지방 고단백
32,1.7242798930163787,69.45605993067714,23.361171380403096,Normal weight,Male,68.45009898148919,3,30,1,저지방 고단백
24,1.5580185847489787,62.685114519540434,25.82374092051083,Overweight,Male,60.38054281526429,4,30,1,저지방 고단백
39,1.8006344749430332,78.98228193611705,24.36007131243048,Normal weight,Male,82.83260252942124,2,30,1,벌크업
20,1.863882900663331,76.81866591152892,22.11207569493582,Normal weight,Male,84.78596414883151,1,35,0,벌크업
26,1.814638934100277,62.32909764199275,18.928246809112757,Normal weight,Male,53.2928095928908,3,30,1,저지방 고단백
34,1.8739850541453875,61.19898273437195,17.426571700095778,Underweight,Male,65.36085403243851,2,31,0,벌크업
35,1.5762783427989189,71.23286948308643,28.669137144996004,Overweight,Male,76.45352598437674,3,36,1,벌크업
27,1.7524946454833408,63.577375147985535,20.70089842004477,Normal weight,Male,62.97053469600026,1,30,1,저지방 고단백
28,1.7645818356719245,75.35033235230779,24.199230903516668,Normal weight,Male,76.53967860837452,2,30,0,벌크업
27,1.78743611966942,71.00891805821513,22.22551515498112,Normal weight,Male,65.28855166335246,2,30,1,저지방 고단백
32,1.8801821485679304,70.18391836955564,19.853531137374564,Normal weight,Male,77.59255271809168,3,30,1,벌크업
32,1.7499500700600117,70.66068689396319,23.074194012201577,Normal weight,Male,74.19735661547001,1,30,1,벌크업
28,1.7852821871954676,72.49024204188942,22.74394551282176,Normal weight,Male,71.91945357507062,2,14,1,균형 식단
27,1.7608659432239793,74.61013594414395,24.06274914450335,Normal weight,Male,83.87850642716647,4,54,0,벌크업
39,1.5122594795379436,76.96952788668746,33.656286162662106,Obese Class 1,Male,69.86583971660426,2,33,0,저지방 고단백
25,1.6701400704525382,66.81434559960994,23.95322132987644,Normal weight,Male,63.29513963082096,3,18,1,균형 식단
26,1.8645956378827055,60.41643245512686,17.377438059466254,Underweight,Male,63.741642789899394,2,30,0,벌크업
