Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Target,user_id,day,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리,일일칼로리균형,일일체중변화(kg)
33,1.5711547130370829,77.3373119769111,31.32933438932725,Obese Class 1,Male,52.85157946468627,3,226,1,저지방 고단백,31.329334389327247,21.41016753397887,1595.344815417288,4786.034446251864,3828.8275570014916,1637,6,,제자리 뛰기,유산소,30,210.0,트레드밀 러닝,유산소,30,300.0,싸이클,유산소,30,240.0,제이콥스 래더,유산소,30,285.0,120,1035.0,피자_고르곤졸라 피자 (L),242.67,132.86,53.9,54.55,861.49,피자_치즈크러스트 피자 (L),262.65,123.0,102.22,67.34,1507.6,매작과,156.44,103.43,11.75,20.57,646.11,머핀_휘낭시에 오레오,229.53,160.14,16.02,64.06,1292.23,4307.43,-1513.604446251864,-0.19657200600673558
33,1.5711547130370829,77.3373119769111,31.32933438932725,Obese Class 1,Male,52.85157946468627,3,226,1,저지방 고단백,31.329334389327247,21.41016753397887,1595.344815417288,4786.034446251864,3828.8275570014916,1637,7,어깨,스탠딩 덤벨 숄더 프레스,어깨,30,168.0,TRX 델토이드 플라이,어깨,30,171.0,원 암 덤벨 숄더프레스,어깨,30,168.0,엘보우 터치 앤 프레스업,어깨,30,162.0,120,669.0,비스킷/쿠키/크래커_현미누룽지칩,213.77,186.68,17.1,4.98,861.49,크로플_생크림 애플잼 크로플,329.89,300.2,13.2,23.09,1507.6,다식_송화,175.1,129.52,14.53,7.84,646.11,피자_치즈바이트 피자 (L),235.38,133.15,70.14,53.31,1292.23,4307.43,-1147.604446251864,-0.14903953847426804
28,1.561120680112981,75.13197764215663,30.82846257716562,Obese Class 1,Male,36.110092415002654,2,458,0,저지방 고단백,30.82846257716563,14.816841877582545,1592.0202014921795,3184.040402984359,2547.2323223874873,1638,1,등,중량 풀 업,등,30,195.0,덤벨 실로우,등,30,174.0,벤트 니 라잉 플로어 로우,등,30,165.0,점프 풀 업,등,30,174.0,120,708.0,피자_치즈바이트 피자 (L),104.39,59.06,31.11,23.65,573.13,피자_치즈크러스트 피자 (L),174.73,81.83,68.01,44.8,1002.97,피자_아메리칸 미트볼 피자,88.26,48.95,23.76,15.28,429.85,약과,215.46,182.91,9.05,10.23,859.69,2865.64,-1026.400402984359,-0.13329875363433236
28,1.561120680112981,75.13197764215663,30.82846257716562,Obese Class 1,Male,36.110092415002654,2,458,0,저지방 고단백,30.82846257716563,14.816841877582545,1592.0202014921795,3184.040402984359,2547.2323223874873,1638,2,하체,케틀벨 프론트 스쿼트,하체,30,195.0,덤벨 런지,하체,30,180.0,힙 브릿지,하체,30,174.0,TRX 서스펜디드 런지,하체,30,204.0,120,753.0,도넛_미니찹쌀 도넛,143.28,102.35,8.18,13.1,573.13,피자_고르곤졸라 피자 (L),282.53,154.68,62.75,63.51,1002.97,피자_치즈바이트 피자 (L),78.3,44.29,23.33,17.73,429.85,피자_아메리칸 미트볼 피자,176.53,97.9,47.52,30.56,859.69,2865.64,-1071.400402984359,-0.1391429094784882
28,1.561120680112981,75.13197764215663,30.82846257716562,Obese Class 1,Male,36.110092415002654,2,458,0,저지방 고단백,30.82846257716563,14.816841877582545,1592.0202014921795,3184.040402984359,2547.2323223874873,1638,3,,박스 점프 오버,하체,30,195.0,런지 점프,하체,30,189.0,강아지 산책,스포츠,30,105.0,웜업 좌식 싸이클,유산소,30,180.0,120,669.0,매작과,138.77,91.74,10.42,18.25,573.13,스무디_쿠키 프라페,964.4,1002.97,14.76,43.88,1002.97,베이글_블루베리 베이글,135.17,71.28,13.52,9.83,429.85,피자_치즈크러스트 피자 (L),149.77,70.14,58.29,38.4,859.69,2865.64,-987.4004029843591,-0.12823381856939728
28,1.561120680112981,75.13197764215663,30.82846257716562,Obese Class 1,Male,36.110092415002654,2,458,0,저지방 고단백,30.82846257716563,14.816841877582545,1592.0202014921795,3184.040402984359,2547.2323223874873,1638,4,어깨,케이블 숄더 프레스,어깨,30,168.0,시티드 오버헤드 프레스,어깨,30,180.0,프론트 스쿱스,어깨,30,111.0,원 암 케이블 리버스 플라이,어깨,30,162.0,120,621.0,매작과,138.77,91.74,10.42,18.25,573.13,피자_치즈크러스트 피자 (L),174.73,81.83,68.01,44.8,1002.97,베이글_깜빠뉴 베이글,131.05,69.1,14.3,10.72,429.85,츄러스_오리지널 링츄,188.94,132.26,17.27,29.15,859.69,2865.64,-939.4004029843591,-0.12200005233563105
28,1.561120680112981,75.13197764215663,30.82846257716562,Obese Class 1,Male,36.110092415002654,2,458,0,저지방 고단백,30.82846257716563,14.816841877582545,1592.0202014921795,3184.040402984359,2547.2323223874873,1638,5,,점핑 잭,유산소,30,225.0,점프 스쿼트,하체,30,189.0,밸리 댄스,스포츠,30,150.0,추천 유산소운동,유산소,30,210.0,120,774.0,츄러스_오리지널 링츄,125.96,88.17,11.51,19.44,573.13,비스킷/쿠키/크래커_현미누룽지칩,248.88,217.34,19.91,5.8,1002.97,피자_치즈바이트 피자 (L),78.3,44.29,23.33,17.73,429.85,비스킷/쿠키/크래커_그릭요거트그래놀라바,200.39,143.14,11.44,25.77,859.69,2865.64,-1092.400402984359,-0.14187018220576092
28,1.561120680112981,75.13197764215663,30.82846257716562,Obese Class 1,Male,36.110092415002654,2,458,0,저지방 고단백,30.82846257716563,14.816841877582545,1592.0202014921795,3184.040402984359,2547.2323223874873,1638,6,하체,바벨 닐링 스쿼트,하체,30,186.0,글루트 킥 백 앤 사이드 킥,하체,30,165.0,몬스터 글루트 머신,하체,30,201.0,펜듈럼 스쿼트,하체,30,207.0,120,759.0,도넛_미니찹쌀 도넛,143.28,102.35,8.18,13.1,573.13,피자_치즈크러스트 피자 (L),174.73,81.83,68.01,44.8,1002.97,소보로빵_소보로빵,120.74,65.44,11.23,13.64,429.85,비스킷/쿠키/크래커_약과 쿠키,190.2,149.23,8.79,23.41,859.69,2865.64,-1077.400402984359,-0.13992213025770897
28,1.561120680112981,75.13197764215663,30.82846257716562,Obese Class 1,Male,36.110092415002654,2,458,0,저지방 고단백,30.82846257716563,14.816841877582545,1592.0202014921795,3184.040402984359,2547.2323223874873,1638,7,하체,퍼즈 스모 데드리프트,하체,30,201.0,스텝 박스 덤벨 백 런지,하체,30,180.0,스미스 머신 와이드 스쿼트,하체,30,210.0,몬스터 글루트 머신,하체,30,201.0,120,792.0,매작과,138.77,91.74,10.42,18.25,573.13,피자_고르곤졸라 피자 (L),282.53,154.68,62.75,63.51,1002.97,허니브레드_갈릭 버터 브레드,117.77,62.57,12.27,14.72,429.85,스무디_쿠키 프라페,826.63,859.69,12.65,37.61,859.69,2865.64,-1110.400402984359,-0.14420784454342325
23,1.5560313771110394,73.74741508114555,30.45861153718211,Obese Class 1,Male,47.96348505576175,2,392,1,저지방 고단백,30.45861153718211,19.809523597205843,1599.9937615058552,3199.9875230117104,2559.9900184093685,1639,1,어깨,바디 쏘우 플랭크,어깨,30,168.0,암 써클링 어깨 스트레칭,어깨,30,105.0,이지바 프론트 레이즈,어깨,30,162.0,리버스 숄더 프레스 머신,어깨,30,168.0,120,603.0,비스킷/쿠키/크래커_그릭요거트그래놀라바,134.27,95.91,7.67,17.27,576.0,피자_치즈크러스트 피자 (L),175.61,82.24,68.35,45.03,1008.0,번_플레이번 모카,128.19,69.25,11.79,10.32,432.0,피자_치즈바이트 피자 (L),157.38,89.03,46.9,35.65,864.0,2880.0,-922.9875230117104,-0.11986850948204032
23,1.5560313771110394,73.74741508114555,30.45861153718211,Obese Class 1,Male,47.96348505576175,2,392,1,저지방 고단백,30.45861153718211,19.809523597205843,1599.9937615058552,3199.9875230117104,2559.9900184093685,1639,2,등,시티드 비하인드 백 레이즈,등,30,102.0,레그 풀,등,30,90.0,스위밍 (필라테스),등,30,120.0,메도우스 로우,등,30,186.0,120,498.0,도넛_미니찹쌀 도넛 (4개입),146.56,105.73,7.33,13.62,576.0,크로플_생크림 애플잼 크로플,220.57,200.72,8.82,15.44,1008.0,베이글_블루베리 베이글,135.85,71.63,13.58,9.88,432.0,비스킷/쿠키/크래커_현미누룽지칩,214.39,187.23,17.15,5.0,864.0,2880.0,-817.9875230117104,-0.10623214584567668
23,1.5560313771110394,73.74741508114555,30.45861153718211,Obese Class 1,Male,47.96348505576175,2,392,1,저지방 고단백,30.45861153718211,19.809523597205843,1599.9937615058552,3199.9875230117104,2559.9900184093685,1639,3,가슴,밴드 크로스오버,가슴,30,162.0,정지 벤치프레스,가슴,30,174.0,케틀벨 푸쉬업,가슴,30,168.0,추천 가슴 운동,가슴,30,165.0,120,669.0,피자_치즈크러스트 피자 (L),100.35,46.99,39.06,25.73,576.0,크로플_생크림 애플잼 크로플,220.57,200.72,8.82,15.44,1008.0,베이글_블루베리 베이글,135.85,71.63,13.58,9.88,432.0,비스킷/쿠키/크래커_그릭요거트그래놀라바,201.4,143.86,11.5,25.9,864.0,2880.0,-988.9875230117104,-0.1284399380534689
23,1.5560313771110394,73.74741508114555,30.45861153718211,Obese Class 1,Male,47.96348505576175,2,392,1,저지방 고단백,30.45861153718211,19.809523597205843,1599.9937615058552,3199.9875230117104,2559.9900184093685,1639,4,어깨,바디 쏘우 플랭크,어깨,30,168.0,덤벨 슈러그,어깨,30,162.0,라잉 리어 레터럴 레이즈,어깨,30,162.0,덤벨 숄더 프레스,어깨,30,174.0,120,666.0,피자_아메리칸 미트볼 피자,118.27,65.6,31.84,20.47,576.0,크로플_생크림 애플잼 크로플,220.57,200.72,8.82,15.44,1008.0,번_플레이번 모카,128.19,69.25,11.79,10.32,432.0,머핀_휘낭시에 약과,151.05,108.89,10.54,38.64,864.0,2880.0,-985.9875230117104,-0.1280503276638585
23,1.5560313771110394,73.74741508114555,30.45861153718211,Obese Class 1,Male,47.96348505576175,2,392,1,저지방 고단백,30.45861153718211,19.809523597205843,1599.9937615058552,3199.9875230117104,2559.9900184093685,1639,5,,스위밍 (필라테스),등,30,120.0,엘립티컬 머신,유산소,30,255.0,밸리 댄스,스포츠,30,150.0,스피닝,스포츠,30,204.0,120,729.0,츄러스_오리지널 링츄,126.59,88.62,11.57,19.53,576.0,스무디_쿠키 프라페,969.23,1008.0,14.83,44.1,1008.0,피자_고르곤졸라 피자 (L),121.69,66.63,27.03,27.36,432.0,비스킷/쿠키/크래커_약과 쿠키,191.15,149.98,8.83,23.53,864.0,2880.0,-1048.9875230117104,-0.13623214584567667
23,1.5560313771110394,73.74741508114555,30.45861153718211,Obese Class 1,Male,47.96348505576175,2,392,1,저지방 고단백,30.45861153718211,19.809523597205843,1599.9937615058552,3199.9875230117104,2559.9900184093685,1639,6,어깨,스탠딩 덤벨 숄더 프레스,어깨,30,168.0,패러럴 그립 펙 덱 리어 델트,어깨,30,165.0,숄더 프레스 머신,어깨,30,177.0,케이블 프론트 레이즈,어깨,30,162.0,120,672.0,매작과,139.47,92.2,10.47,18.34,576.0,스무디_쿠키 프라페,969.23,1008.0,14.83,44.1,1008.0,허니브레드_갈릭 버터 브레드,118.36,62.88,12.33,14.79,432.0,비스킷/쿠키/크래커_약과 쿠키,191.15,149.98,8.83,23.53,864.0,2880.0,-991.9875230117104,-0.12882954844307928
23,1.5560313771110394,73.74741508114555,30.45861153718211,Obese Class 1,Male,47.96348505576175,2,392,1,저지방 고단백,30.45861153718211,19.809523597205843,1599.9937615058552,3199.9875230117104,2559.9900184093685,1639,7,등,바벨 벤트 오버 로우,등,30,195.0,플레이트 백 익스텐션,등,30,129.0,해머 스트렝스 MTS 원 암 하이 로우,등,30,189.0,밴드 데드리프트,등,30,204.0,120,717.0,피자_치즈크러스트 피자 (L),100.35,46.99,39.06,25.73,576.0,피자_고르곤졸라 피자 (L),283.94,155.46,63.06,63.83,1008.0,베이글_블루베리 베이글,135.85,71.63,13.58,9.88,432.0,머핀_휘낭시에 약과,151.05,108.89,10.54,38.64,864.0,2880.0,-1036.9875230117104,-0.13467370428723513
22,1.5504245918712725,89.6046830526345,37.27600930359824,Obese Class 2,Male,99.38607352265925,4,37,1,균형 식단,37.276009303598244,41.34511807940402,1760.0622004458903,7040.248801783561,5632.199041426849,1640,1,하체,클램쉘,하체,27,148.5,이지바 스티프 레그 데드리프트,하체,27,180.9,헥스 바 스쿼트,하체,27,186.3,레버리지 스쿼트,하체,27,175.5,108,691.2,피자_고르곤졸라 피자 (L),356.97,195.44,79.28,80.25,1267.24,머핀_휘낭시에 약과,387.71,279.5,27.06,99.18,2217.68,도넛_추억의생도나스,221.55,122.14,39.77,48.27,950.43,머핀_휘낭시에 소시지,284.99,159.05,33.14,112.66,1900.87,6336.22,-1395.2288017835608,-0.18119854568617672
22,1.5504245918712725,89.6046830526345,37.27600930359824,Obese Class 2,Male,99.38607352265925,4,37,1,균형 식단,37.276009303598244,41.34511807940402,1760.0622004458903,7040.248801783561,5632.199041426849,1640,2,등,중량 친 업,등,27,175.5,덤벨 백 익스텐션,등,27,113.4,루마니안 데드리프트,등,27,202.5,벤트 오버 로우 머신,등,27,164.7,108,656.0999999999999,피자_치즈바이트 피자 (L),230.83,130.58,68.79,52.28,1267.24,머핀_휘낭시에 오레오,393.9,274.83,27.49,109.94,2217.68,피자_고르곤졸라 피자 (L),267.73,146.58,59.46,60.19,950.43,비스킷/쿠키/크래커_갈레트브르통 (L),321.64,162.75,18.98,130.26,1900.87,6336.22,-1360.1288017835604,-0.17664010412773512
22,1.5504245918712725,89.6046830526345,37.27600930359824,Obese Class 2,Male,99.38607352265925,4,37,1,균형 식단,37.276009303598244,41.34511807940402,1760.0622004458903,7040.248801783561,5632.199041426849,1640,3,어깨,숄더 탭,어깨,27,145.8,케틀벨 헤드 로테이션,어깨,27,102.6,플레이트 프론트 레이즈,어깨,27,143.1,케틀벨 스트릭 프레스,어깨,27,153.9,108,545.4,피자_고르곤졸라 피자 (L),356.97,195.44,79.28,80.25,1267.24,크로플_생크림 애플잼 크로플,485.27,441.59,19.41,33.97,2217.68,스무디_쿠키 프라페,913.88,950.43,13.98,41.58,950.43,머핀_휘낭시에 로투스,355.3,239.62,24.8,90.89,1900.87,6336.22,-1249.4288017835606,-0.16226348075111177
22,1.5504245918712725,89.6046830526345,37.27600930359824,Obese Class 2,Male,99.38607352265925,4,37,1,균형 식단,37.276009303598244,41.34511807940402,1760.0622004458903,7040.248801783561,5632.199041426849,1640,4,,계단 오르기,유산소,27,229.5,레그 프론트 리프트 잭,유산소,27,229.5,볼링,스포츠,27,108.0,스위머 킥스,등,27,108.0,108,675.0,머핀_휘낭시에 약과,221.55,159.71,15.46,56.67,1267.24,피자_치즈크러스트 피자 (L),386.36,180.93,150.37,99.06,2217.68,츄러스_오리지널 링츄,208.89,146.22,19.09,32.23,950.43,피자_치즈바이트 피자 (L),346.24,195.87,103.18,78.42,1900.87,6336.22,-1379.028801783561,-0.17909464958228064
22,1.5504245918712725,89.6046830526345,37.27600930359824,Obese Class 2,Male,99.38607352265925,4,37,1,균형 식단,37.276009303598244,41.34511807940402,1760.0622004458903,7040.248801783561,5632.199041426849,1640,5,,볼링,스포츠,27,108.0,추천 유산소운동,유산소,27,189.0,웜업 스텝 밀,유산소,27,183.6,스텝퍼,유산소,27,216.0,108,696.6,피자_치즈바이트 피자 (L),230.83,130.58,68.79,52.28,1267.24,스무디_쿠키 프라페,2132.38,2217.68,32.63,97.02,2217.68,츄러스_오리지널 링츄,208.89,146.22,19.09,32.23,950.43,피자_고르곤졸라 피자 (L),535.46,293.16,118.92,120.37,1900.87,6336.22,-1400.6288017835614,-0.1818998443874755
22,1.5504245918712725,89.6046830526345,37.27600930359824,Obese Class 2,Male,99.38607352265925,4,37,1,균형 식단,37.276009303598244,41.34511807940402,1760.0622004458903,7040.248801783561,5632.199041426849,1640,6,하체,퍼펙트 스쿼트 머신,하체,27,183.6,스쿼트 클린,하체,27,194.4,덤벨 와이드 스쿼트,하체,27,175.5,스미스 머신 스모 데드리프트,하체,27,183.6,108,737.1,피자_치즈크러스트 피자 (L),220.77,103.39,85.93,56.61,1267.24,머핀_휘낭시에 소시지,332.49,185.56,38.67,131.43,2217.68,머핀_휘낭시에 약과,166.16,119.78,11.6,42.5,950.43,비스킷/쿠키/크래커_현미누룽지칩,471.68,411.92,37.73,10.99,1900.87,6336.22,-1441.1288017835614,-0.18715958464721577
22,1.5504245918712725,89.6046830526345,37.27600930359824,Obese Class 2,Male,99.38607352265925,4,37,1,균형 식단,37.276009303598244,41.34511807940402,1760.0622004458903,7040.248801783561,5632.199041426849,1640,7,가슴,케틀벨 푸쉬업,가슴,27,151.2,이지바 벤치 프레스,가슴,27,151.2,벤치 프레스 머신,가슴,27,153.9,보수볼 푸쉬업,가슴,27,145.8,108,602.0999999999999,머핀_휘낭시에 소보로,240.92,156.89,16.82,61.63,1267.24,크로플_생크림 애플잼 크로플,485.27,441.59,19.41,33.97,2217.68,비스킷/쿠키/크래커_현미누룽지칩,235.84,205.96,18.87,5.5,950.43,피자_치즈바이트 피자 (L),346.24,195.87,103.18,78.42,1900.87,6336.22,-1306.1288017835604,-0.16962711711474812
38,1.8827161115222264,79.80868704938406,22.515442565601848,Normal weight,Male,64.21025131583441,2,212,1,저지방 고단백,22.515442565601848,18.114847882786812,1789.784440195232,3579.568880390464,2863.6551043123713,1641,1,하체,스미스 머신 스플릿 스쿼트,하체,30,204.0,원 레그 스미스 머신 데드리프트,하체,30,204.0,점프 스쿼트,하체,30,189.0,헥스 바 스쿼트,하체,30,207.0,120,804.0,비스킷/쿠키/크래커_그릭요거트그래놀라바,166.88,119.2,9.53,21.46,715.91,피자_아메리칸 미트볼 피자,257.26,142.68,69.25,44.53,1252.85,츄러스_톡톡 슈팅스타 링츄,141.3,85.13,10.2,17.17,536.94,크로플_초땅 반반크로스 크로플,227.51,147.45,18.95,52.67,1073.87,3579.5699999999997,-803.9988803904644,-0.10441543901174861
38,1.8827161115222264,79.80868704938406,22.515442565601848,Normal weight,Male,64.21025131583441,2,212,1,저지방 고단백,22.515442565601848,18.114847882786812,1789.784440195232,3579.568880390464,2863.6551043123713,1641,2,어깨,펙 덱 리어 델트,어깨,30,159.0,파나타 로잉 머신 서큘러,어깨,30,162.0,앞쪽 어깨/가슴 스트레칭,어깨,30,105.0,케틀벨 바텀 업 프레스,어깨,30,162.0,120,588.0,크로플_생크림 애플잼 크로플,156.66,142.56,6.27,10.97,715.91,머핀_휘낭시에 로투스,234.18,157.93,16.35,59.9,1252.85,소보로빵,135.59,81.65,12.23,17.97,536.94,머핀_휘낭시에 약과,187.74,135.34,13.1,48.02,1073.87,3579.5699999999997,-587.9988803904644,-0.07636349095980056
38,1.8827161115222264,79.80868704938406,22.515442565601848,Normal weight,Male,64.21025131583441,2,212,1,저지방 고단백,22.515442565601848,18.114847882786812,1789.784440195232,3579.568880390464,2863.6551043123713,1641,3,가슴,딥스,가슴,30,174.0,스탠딩 플라이,가슴,30,162.0,인클라인 케이블 벤치 프레스,가슴,30,168.0,아처 푸쉬업,가슴,30,168.0,120,672.0,비스킷/쿠키/크래커_현미누룽지칩,177.65,155.14,14.21,4.14,715.91,머핀_휘낭시에 오레오,222.53,155.26,15.53,62.11,1252.85,피자_아메리칸 미트볼 피자,110.25,61.15,29.68,19.08,536.94,스무디_쿠키 프라페,1032.57,1073.87,15.8,46.98,1073.87,3579.5699999999997,-671.9988803904644,-0.08727258186889147
38,1.8827161115222264,79.80868704938406,22.515442565601848,Normal weight,Male,64.21025131583441,2,212,1,저지방 고단백,22.515442565601848,18.114847882786812,1789.784440195232,3579.568880390464,2863.6551043123713,1641,4,하체,글루트 킥 백 머신,하체,30,195.0,케틀벨 프론트 스쿼트,하체,30,195.0,힙 익스텐션 머신,하체,30,180.0,스모 스쿼트 플로어 터치,하체,30,186.0,120,756.0,비스킷/쿠키/크래커_현미누룽지칩,177.65,155.14,14.21,4.14,715.91,피자_치즈바이트 피자 (L),228.21,129.1,68.01,51.69,1252.85,크로플_매력무엇 돼지바 크로플,143.18,96.65,7.16,13.13,536.94,피자_치즈크러스트 피자 (L),187.09,87.61,72.81,47.97,1073.87,3579.5699999999997,-755.9988803904644,-0.09818167277798238
38,1.8827161115222264,79.80868704938406,22.515442565601848,Normal weight,Male,64.21025131583441,2,212,1,저지방 고단백,22.515442565601848,18.114847882786812,1789.784440195232,3579.568880390464,2863.6551043123713,1641,5,가슴,로테이팅 푸쉬업,가슴,30,171.0,로우 케이블 크로스오버,가슴,30,165.0,해머스트렝스 인클라인 체스트 프레스,가슴,30,171.0,디클라인 덤벨 플라이,가슴,30,168.0,120,675.0,비스킷/쿠키/크래커_그릭요거트그래놀라바,166.88,119.2,9.53,21.46,715.91,머핀_휘낭시에 로투스,234.18,157.93,16.35,59.9,1252.85,매작과,130.01,85.95,9.76,17.1,536.94,피자_치즈바이트 피자 (L),195.6,110.65,58.29,44.3,1073.87,3579.5699999999997,-674.9988803904644,-0.08766219225850186
38,1.8827161115222264,79.80868704938406,22.515442565601848,Normal weight,Male,64.21025131583441,2,212,1,저지방 고단백,22.515442565601848,18.114847882786812,1789.784440195232,3579.568880390464,2863.6551043123713,1641,6,,중량 싯 업,코어,30,168.0,레그 프론트 리프트 잭,유산소,30,255.0,스타피쉬 크런치,코어,30,165.0,잭 나이프 (필라테스),코어,30,174.0,120,762.0,약과,179.43,152.32,7.54,8.52,715.91,머핀_휘낭시에 오레오,222.53,155.26,15.53,62.11,1252.85,츄러스_오리지널 링츄,118.01,82.61,10.79,18.21,536.94,머핀_휘낭시에 약과,187.74,135.34,13.1,48.02,1073.87,3579.5699999999997,-761.9988803904644,-0.09896089355720317
38,1.8827161115222264,79.80868704938406,22.515442565601848,Normal weight,Male,64.21025131583441,2,212,1,저지방 고단백,22.515442565601848,18.114847882786812,1789.784440195232,3579.568880390464,2863.6551043123713,1641,7,,웜업 로잉 머신,유산소,30,204.0,스타피쉬 크런치,코어,30,165.0,니 쓰러스트,유산소,30,245.99999999999997,런지 점프,하체,30,189.0,120,804.0,비스킷/쿠키/크래커_약과 쿠키,158.39,124.27,7.32,19.5,715.91,머핀_휘낭시에 오레오,222.53,155.26,15.53,62.11,1252.85,피자_치즈바이트 피자 (L),97.8,55.33,29.15,22.15,536.94,머핀_휘낭시에 약과,187.74,135.34,13.1,48.02,1073.87,3579.5699999999997,-803.9988803904644,-0.10441543901174861
40,1.4202456256449802,51.43877784209519,25.501382230770304,Overweight,Female,39.850244114525886,2,34,0,균형 식단,25.501382230770307,19.756229634258286,1041.0412944490645,2082.082588898129,1665.6660711185032,1642,1,,족구,스포츠,29,174.0,산책,스포츠,29,87.0,댄스,스포츠,29,159.5,웜업 로잉 머신,유산소,29,197.2,116,617.7,피자_아메리칸 미트볼 피자,76.96,42.68,20.72,13.32,374.77,매작과,158.8,104.98,11.93,20.88,655.86,피자_고르곤졸라 피자,92.77,33.5,15.46,9.28,281.08,도넛_미니찹쌀 도넛 (4개입),143.04,103.19,7.15,13.29,562.16,1873.87,-825.9125888981289,-0.10726137518157518
40,1.4202456256449802,51.43877784209519,25.501382230770304,Overweight,Female,39.850244114525886,2,34,0,균형 식단,25.501382230770307,19.756229634258286,1041.0412944490645,2082.082588898129,1665.6660711185032,1642,2,,웜업 싸이클,유산소,29,174.0,러닝,유산소,29,304.5,터치다운,유산소,29,226.2,경보,유산소,29,159.5,116,864.2,피자_깐쇼새우 피자,122.88,52.33,17.07,10.81,374.77,산자,179.2,147.25,4.14,5.54,655.86,오징어채볶음,102.21,30.43,22.53,7.74,281.08,매작과,136.12,89.99,10.22,17.9,562.16,1873.87,-1072.412588898129,-0.13927436219456218
40,1.4202456256449802,51.43877784209519,25.501382230770304,Overweight,Female,39.850244114525886,2,34,0,균형 식단,25.501382230770307,19.756229634258286,1041.0412944490645,2082.082588898129,1665.6660711185032,1642,3,가슴,스탠딩 얼터네이트 체스트 플라이,가슴,29,156.60000000000002,엘보우 백 가슴 스트레칭,가슴,29,101.5,해머 스트렝스 MTS 디클라인 프레스,가슴,29,162.39999999999998,스미스 머신 벤치 프레스,가슴,29,162.39999999999998,116,582.9,피자_깐쇼새우 피자,122.88,52.33,17.07,10.81,374.77,약과,164.37,139.54,6.9,7.81,655.86,피자_페퍼로니피자,105.67,37.14,15.53,7.82,281.08,도넛_미니찹쌀 도넛 (4개입),143.04,103.19,7.15,13.29,562.16,1873.87,-791.1125888981292,-0.1027418946620947
40,1.4202456256449802,51.43877784209519,25.501382230770304,Overweight,Female,39.850244114525886,2,34,0,균형 식단,25.501382230770307,19.756229634258286,1041.0412944490645,2082.082588898129,1665.6660711185032,1642,4,등,굿모닝,등,29,130.5,덤벨 실로우,등,29,168.2,Panatta 슈퍼 로잉,등,29,185.60000000000002,TRX 로우,등,29,174.0,116,658.3,베이글_베이글 크랜베리·호두,131.04,62.4,17.47,7.48,374.77,비스킷/쿠키/크래커_약과 쿠키,145.1,113.85,6.7,17.86,655.86,피자_골드스테이크 피자 (L),78.73,27.95,16.71,11.37,281.08,매작과,136.12,89.99,10.22,17.9,562.16,1873.87,-866.5125888981293,-0.1125341024543025
40,1.4202456256449802,51.43877784209519,25.501382230770304,Overweight,Female,39.850244114525886,2,34,0,균형 식단,25.501382230770307,19.756229634258286,1041.0412944490645,2082.082588898129,1665.6660711185032,1642,5,,앵클 터치,유산소,29,197.2,등산,스포츠,29,188.5,걷기,유산소,29,145.0,스텝 머신,유산소,29,232.0,116,762.7,피자_골드핫치킨 피자 (L),101.02,41.02,21.05,14.02,374.77,피자_치즈바이트 피자 (L),119.46,67.58,35.6,27.06,655.86,오징어채볶음,102.21,30.43,22.53,7.74,281.08,매작과,136.12,89.99,10.22,17.9,562.16,1873.87,-970.9125888981289,-0.126092544012744
40,1.4202456256449802,51.43877784209519,25.501382230770304,Overweight,Female,39.850244114525886,2,34,0,균형 식단,25.501382230770307,19.756229634258286,1041.0412944490645,2082.082588898129,1665.6660711185032,1642,6,등,메도우스 로우,등,29,179.8,Panatta 슈퍼 로잉,등,29,185.60000000000002,굿모닝,등,29,130.5,덤벨 데드리프트,등,29,208.8,116,704.7,피자_치즈 피자 (L),118.23,51.69,16.58,11.3,374.77,유과,154.68,114.82,4.35,19.85,655.86,피자_치즈피자,101.47,36.12,15.93,8.02,281.08,도넛_미니찹쌀 도넛 (5개입),142.68,102.73,7.33,13.04,562.16,1873.87,-912.9125888981289,-0.11856007648027649
40,1.4202456256449802,51.43877784209519,25.501382230770304,Overweight,Female,39.850244114525886,2,34,0,균형 식단,25.501382230770307,19.756229634258286,1041.0412944490645,2082.082588898129,1665.6660711185032,1642,7,,힐터치 사이드 킥 스쿼트,유산소,29,232.0,레그 프론트 리프트 잭,유산소,29,246.5,크리스 크로스 잭,유산소,29,232.0,하이 니 스킵스,유산소,29,246.5,116,957.0,피자_치즈 피자 오리지널 (M),119.74,52.22,27.77,19.01,374.77,피자_아메리칸 미트볼 피자,134.67,74.69,36.25,23.31,655.86,콩조림(콩자반),100.03,34.84,17.98,7.73,281.08,비스킷/쿠키/크래커_그릭요거트그래놀라바,131.04,93.6,7.48,16.85,562.16,1873.87,-1165.212588898129,-0.15132631024651028
